SA2,1000,1110,1111,1112,1113,1210,1211,1212,1213,1214,1300,1311,1320,1321,1322,1323,1324,1325,1330,1331,1332,1333,1334,1335,1336,1340,1341,1342,1343,1344,1351,1390,1391,1392,1399,1400,1410,1411,1412,1413,1414,1419,1421,1490,1491,1492,1493,1494,1499,2000,2100,2110,2111,2112,2113,2114,2120,2121,2122,2123,2124,2200,2210,2211,2212,2220,2221,2222,2223,2230,2231,2232,2233,2240,2241,2242,2243,2244,2245,2246,2247,2249,2250,2251,2252,2253,2254,2300,2310,2311,2312,2320,2321,2322,2323,2324,2325,2326,2330,2331,2332,2333,2334,2335,2336,2339,2340,2341,2342,2343,2344,2345,2346,2347,2349,2400,2410,2411,2412,2413,2414,2415,2420,2421,2422,2490,2491,2492,2493,2500,2510,2511,2512,2513,2514,2515,2519,2520,2521,2522,2523,2524,2525,2526,2527,2530,2531,2532,2533,2534,2535,2539,2540,2541,2542,2543,2544,2600,2610,2611,2612,2613,2621,2630,2631,2632,2633,2700,2710,2711,2712,2713,2720,2721,2722,2723,2724,2725,2726,3000,3100,3110,3111,3112,3113,3114,3120,3121,3122,3123,3124,3125,3126,3129,3130,3131,3132,3200,3210,3211,3212,3220,3221,3222,3223,3230,3231,3232,3233,3234,3240,3241,3242,3243,3300,3310,3311,3312,3320,3321,3322,3330,3331,3332,3333,3334,3341,3400,3411,3420,3421,3422,3423,3424,3510,3511,3512,3513,3514,3600,3610,3611,3612,3613,3620,3621,3622,3623,3624,3900,3911,3920,3921,3922,3923,3930,3931,3932,3933,3940,3941,3942,3990,3991,3992,3993,3994,3995,3996,3999,4000,4110,4111,4112,4113,4114,4115,4116,4117,4200,4211,4221,4230,4231,4232,4233,4234,4310,4311,4312,4313,4314,4315,4319,4400,4410,4411,4412,4413,4420,4421,4422,4500,4510,4511,4512,4513,4514,4515,4516,4517,4518,4520,4521,4522,4523,4524,5000,5100,5111,5120,5121,5122,5210,5211,5212,5300,5311,5321,5400,5410,5411,5412,5421,5500,5510,5511,5512,5513,5520,5521,5522,5523,5610,5611,5612,5613,5614,5615,5616,5619,5900,5910,5911,5912,5990,5991,5992,5993,5994,5995,5996,5997,5999,6000,6100,6110,6111,6112,6113,6121,6210,6211,6212,6213,6214,6215,6216,6217,6219,6300,6311,6390,6391,6392,6393,6394,6395,6399,7000,7100,7110,7111,7112,7113,7114,7115,7116,7117,7119,7120,7121,7122,7123,7129,7210,7211,7212,7213,7219,7300,7310,7311,7312,7313,7321,7331,7411,8000,8110,8111,8112,8113,8114,8115,8116,8210,8211,8212,8213,8214,8215,8216,8217,8219,8300,8310,8311,8312,8313,8320,8321,8322,8390,8391,8392,8393,8394,8399,8410,8411,8412,8413,8414,8415,8416,8419,8510,8511,8512,8513,8900,8910,8911,8912,8990,8991,8992,8993,8994,8995,8996,8997,8999
401011001,336,9,705,697,49,0,0,18,14,4,219,1278,65,166,760,748,550,245,3,528,217,54,11,167,219,7,26,302,55,300,1223,7,65,5,734,20,5,644,6,221,52,55,1194,4,58,507,377,48,636,977,4,23,87,148,87,38,24,140,27,139,367,49,15,2741,636,21,371,378,606,5,1159,33,353,17,222,193,54,659,275,187,1070,505,31,798,292,372,61,8,0,24,8,45,521,159,45,466,112,204,200,50,699,170,51,232,137,102,246,18,42,317,249,105,647,3,123,47,122,65,247,3,464,43,38,1899,485,19,255,183,186,30,5,45,275,337,29,222,75,0,8,27,190,63,140,19,44,35,612,110,137,21,155,208,7,64,105,205,3123,324,27,648,163,1747,527,22,352,248,185,9,8,329,376,2025,19,344,95,176,164,360,227,76,84,12,12,378,7,176,85,419,152,54,31,20,21,66,14,1039,96,6,0,5,186,0,0,5,42,0,24,45,48,0,0,4,0,11,10,4,27,226,0,15,111,0,4,138,8,24,165,11,335,4,41,15,152,158,0,70,31,1022,330,0,0,55,0,6,3,30,105,23,0,0,258,4,11,19,43,0,12,65,5,0,7,0,0,0,35,64,71,172,8,113,6,4,16,111,3,541,12,60,661,33,285,181,14,229,294,289,12,99,1167,324,316,185,1582,99,3,3,8,306,1397,0,171,802,0,4,132,0,6,43,33,347,61,77,4,139,0,105,28,93,17,2899,0,1220,229,0,1113,677,9,3651,937,5,15,1354,1544,1657,34,8,1484,392,558,17,911,717,1280,16,4,238,326,316,30,65,127,4,11,448,114,9,361,557,279,218,1142,110,83,312,25,3,4,3,321,516,489,58,3678,279,131,155,135,16,69,37,0,367,0,38,31,192,146,55,40,7,0,27,4,8,0,12,6,16,5,96,0,17,36,23,55,5,0,24,39,18,27,0,75,25,156,77,102,235,59,98,50,1040,95,604,28,20,12,203,43,4,23,9,8,86,10,23,0,27,0,37,0,58,49,4,4,6,25,6,13,0,0,6,0,18,6,0,10,8,186,8,992,0,0,12,118,0,43,4,107,18,6,0,43,209
401011002,26,0,52,65,0,0,0,0,4,0,6,85,0,4,47,34,4,13,0,29,0,0,0,10,7,0,8,51,6,9,35,0,0,0,52,0,0,110,0,37,5,12,87,4,21,8,62,0,41,23,0,5,11,3,7,0,0,18,3,13,14,0,0,147,3,0,32,11,44,0,39,5,16,0,6,7,0,3,4,7,27,11,0,43,9,25,14,0,0,3,0,0,38,0,4,22,9,0,0,0,7,0,4,4,0,5,9,0,0,0,0,4,129,0,5,8,11,17,38,0,36,9,0,17,6,0,14,25,0,11,0,24,104,10,12,36,16,0,0,13,24,25,72,9,31,15,177,30,97,23,84,83,0,424,31,65,1184,3,0,8,16,86,10,0,8,3,3,0,0,0,4,25,3,8,38,48,12,47,12,4,3,0,0,90,0,4,0,17,3,0,3,0,0,4,0,32,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,14,0,0,8,0,0,4,0,5,8,0,9,0,3,0,3,0,0,19,6,203,79,0,0,0,0,0,0,5,8,28,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,5,0,16,0,184,3,19,28,0,42,15,0,107,36,110,6,33,217,67,0,13,390,5,0,0,0,0,0,0,0,32,0,0,29,0,0,4,0,16,0,18,0,50,0,92,44,3,0,90,0,99,86,0,82,50,0,255,52,0,0,6,23,388,4,0,76,39,17,0,19,10,9,0,0,11,13,0,0,8,3,0,0,16,6,0,10,4,4,4,3,0,0,24,0,0,0,0,4,43,77,5,242,3,0,19,14,0,9,4,0,53,0,10,0,4,23,0,5,0,0,0,0,0,0,0,0,3,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,31,10,17,0,126,17,79,12,6,0,4,3,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,15,7,225,0,0,0,23,0,0,0,12,0,0,0,3,105
401021003,3,0,9,7,0,10,0,83,68,9,0,3,0,0,4,0,0,0,0,14,3,0,6,0,4,0,6,0,10,0,0,0,0,0,0,0,0,9,0,11,0,0,31,0,0,0,3,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,5,0,0,0,0,0,0,0,0,0,8,4,3,0,0,12,0,0,3,3,50,0,36,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,12,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,3,0,4,17,0,23,0,3,8,4,0,0,3,4,11,11,0,0,12,0,4,0,0,14,3,5,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,23,23,0,15,0,17,0,0,4,7,0,0,27,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,15,0,0,0,0,0,18,4,0,4,11,0,26,6,0,0,0,0,11,0,0,9,32,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,0,44,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,5,3,0,4,0,0,11,0,9,18,3,0,6,0,14,6,4,0,0,0,13,3,0,4,3,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,54,0,16,13,0,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,6
401021004,13,0,39,14,4,6,0,22,15,0,7,33,5,0,16,0,0,0,0,38,3,4,3,13,4,0,9,9,17,0,17,0,0,0,8,0,0,47,0,23,0,7,93,0,6,7,6,0,14,14,0,3,0,13,16,13,0,0,12,8,11,3,0,46,7,0,9,4,9,0,6,0,3,0,0,3,0,0,6,11,30,5,0,19,0,3,5,0,0,0,0,3,14,5,0,30,12,0,12,0,10,0,0,6,0,0,0,0,3,16,4,0,3,8,3,5,11,34,129,4,57,3,0,3,0,0,6,29,0,0,0,0,0,9,0,11,0,0,4,5,6,6,15,3,4,0,37,0,0,0,0,0,0,0,0,3,56,8,0,5,5,25,3,0,3,0,0,0,0,0,3,6,0,11,12,12,7,0,5,3,0,0,0,11,3,0,0,22,4,0,0,0,0,0,0,4,0,0,0,7,27,0,0,0,0,0,0,10,0,0,0,6,0,3,0,0,6,41,0,4,16,0,0,4,0,6,31,0,19,0,6,0,9,7,0,13,12,47,50,0,0,17,0,14,0,8,84,12,7,0,39,0,0,0,3,0,0,0,0,0,9,3,0,0,0,5,5,0,0,0,0,0,5,9,4,17,0,14,9,0,76,37,0,41,10,9,0,3,42,40,0,0,114,3,0,0,0,4,5,0,0,0,0,0,7,0,0,0,0,24,0,8,0,21,17,12,0,0,0,26,0,59,19,0,21,25,0,70,8,0,0,0,10,66,0,0,25,67,7,0,21,0,3,0,0,3,5,4,0,0,0,0,0,5,4,0,0,0,0,0,9,0,8,5,0,0,0,0,0,16,36,4,263,0,6,21,22,5,0,3,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,4,4,14,4,0,4,0,9,61,0,11,25,12,7,0,0,29,12,14,8,6,0,19,8,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,28,5,0,4,0,14,6,77,0,0,0,51,0,4,4,18,0,0,0,3,3
401021005,7,0,5,5,0,9,0,11,26,0,0,14,0,0,3,5,0,0,0,14,0,0,6,8,0,0,0,3,3,0,0,0,0,0,9,0,0,24,0,12,5,4,49,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,3,0,4,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,6,48,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,5,41,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,11,0,4,0,5,0,0,7,0,0,0,0,0,0,0,0,3,15,0,0,3,0,0,0,0,0,9,0,20,0,0,0,0,0,0,15,7,39,20,0,0,9,0,6,0,0,17,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,17,0,4,4,3,29,11,0,60,0,56,0,6,22,27,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,9,0,0,0,7,0,14,8,0,0,5,0,18,0,0,0,0,3,21,0,0,10,17,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,10,0,113,0,6,6,5,0,0,0,0,12,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,5,8,7,4,6,0,22,15,8,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,4,0,9,0,0,0,0,3,0,0,8,0,19,0,8,8,0,0,0,0,0,60,0,0,0,5,0,0,0,7,0,0,0,0,4
401021006,8,0,24,8,0,19,0,132,54,10,4,27,0,0,9,3,0,5,0,24,0,6,7,31,10,0,3,3,14,3,0,0,26,12,21,0,0,23,0,10,0,0,65,0,0,0,4,0,19,6,0,0,0,0,4,10,0,0,4,3,4,0,0,20,0,0,5,0,5,0,8,0,4,0,0,0,0,0,0,0,6,4,0,3,0,0,3,0,0,0,0,0,3,0,0,5,6,5,0,0,0,0,0,0,6,0,0,3,29,4,0,0,0,5,0,0,6,14,72,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,22,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,5,3,0,16,0,0,0,0,0,8,0,4,0,0,0,0,36,0,5,0,12,0,0,21,0,0,0,0,0,6,0,0,19,23,0,0,5,0,0,7,0,6,14,0,14,0,0,0,11,0,0,31,33,37,24,0,0,15,0,8,0,8,38,7,4,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,5,0,0,12,0,0,14,0,6,10,0,27,28,0,35,7,39,0,11,19,10,0,0,62,0,0,9,106,0,3,0,0,6,0,0,3,0,5,0,0,0,0,3,0,5,0,8,4,0,0,11,0,33,9,0,7,17,0,65,3,0,0,0,0,16,0,0,23,41,7,0,8,0,0,0,0,20,5,0,0,0,4,0,0,10,6,0,0,0,0,0,4,0,3,3,0,0,0,0,0,18,16,0,149,0,3,14,8,7,7,9,0,33,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,4,3,7,0,8,19,23,0,5,0,0,6,0,16,62,32,5,9,4,35,11,6,5,5,3,21,6,0,10,0,0,0,7,5,0,64,47,69,0,118,0,0,0,0,12,0,3,3,0,56,4,8,14,0,0,0,4,18,63,0,0,0,4,0,0,0,9,0,0,0,0,10
401021007,18,0,26,23,9,4,0,18,11,6,8,30,0,0,16,12,0,4,0,42,0,5,28,32,15,4,6,19,20,5,5,0,4,0,25,4,0,30,0,9,7,6,183,0,8,28,11,5,31,6,0,6,0,3,23,0,4,0,0,0,12,0,0,40,0,0,11,3,12,0,32,3,6,0,0,0,0,5,3,6,20,12,0,7,3,0,12,0,0,0,0,0,0,9,3,14,3,9,0,0,8,0,0,10,0,0,3,4,0,9,0,0,0,8,0,3,18,25,123,5,158,23,0,0,36,4,6,29,0,0,0,3,11,13,4,9,5,0,9,9,15,16,31,8,17,0,32,4,0,0,0,9,0,20,0,10,110,3,0,0,0,7,11,0,11,0,0,0,0,3,0,16,0,11,18,18,0,49,13,9,0,0,0,12,0,7,0,21,3,0,0,0,0,5,0,12,0,6,0,6,94,0,3,0,30,0,0,24,3,0,0,15,3,14,0,0,14,40,0,5,6,0,9,0,4,5,21,0,37,0,6,18,10,4,0,24,17,43,22,0,0,12,3,16,0,3,63,15,3,0,56,0,3,0,4,0,5,4,0,0,38,8,0,0,0,5,6,3,4,20,0,0,13,12,0,31,0,14,53,3,150,62,0,197,32,37,0,0,39,42,0,0,75,0,0,0,0,6,85,0,0,11,0,0,13,0,4,0,3,11,0,19,0,19,4,33,5,0,0,46,0,74,20,0,22,29,0,144,22,0,0,5,32,109,0,0,52,75,10,0,38,22,0,0,0,19,7,0,0,0,11,6,0,40,9,0,7,4,0,5,16,0,7,7,0,0,0,4,0,39,72,7,735,10,42,30,40,15,7,13,0,154,0,6,3,0,0,0,0,9,0,8,0,0,0,0,0,15,0,12,0,0,3,0,8,4,3,18,20,0,8,0,11,45,0,35,95,48,10,16,11,69,18,3,3,10,5,21,22,0,19,16,0,0,0,5,0,38,0,3,0,64,9,0,4,0,32,3,15,0,0,14,8,12,0,0,11,0,46,9,125,0,0,0,88,0,0,0,15,12,5,0,0,28
401021008,3,0,13,7,0,5,0,16,129,10,0,5,0,0,3,8,0,0,0,12,0,0,4,13,0,0,3,0,3,0,3,0,0,0,4,0,0,3,0,5,0,6,27,0,0,0,3,6,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,10,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,3,8,0,0,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,12,0,0,0,0,0,0,11,0,3,0,7,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,9,0,0,15,0,19,0,0,0,0,0,0,4,3,7,3,0,0,9,0,4,0,0,10,0,0,0,5,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,9,7,0,5,0,0,0,0,6,7,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,7,0,25,0,0,0,0,0,5,0,0,9,29,4,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,3,0,7,0,0,3,0,4,4,5,81,6,8,0,0,30,0,0,0,0,0,4,0,0,40,6,3,0,0,10,11,0,0,0,0,6,11,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,9,7,7,15,0,4,3,0,0,11,0,0,3,0,0,0,0,12,0,0,0,0,0
401021009,0,0,0,0,0,0,0,3,11,0,0,3,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,5,0,0,0,8,0,4,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,3,3,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,15,3,0,0,0,0,11,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
